tanggal,komoditas_id,komoditas,grup,satuan,harga_kemarin,harga,hari_nama,is_weekend,is_libur_nasional,nama_libur,is_ramadan,is_pra_ramadan
2023-05-05,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Jumat,0,0,,0,0
2023-05-05,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Jumat,0,0,,0,0
2023-05-05,37,Cabe Merah Keriting,CABE,kg,30000,30000,Jumat,0,0,,0,0
2023-05-05,38,Cabe Merah Besar,CABE,kg,25000,25000,Jumat,0,0,,0,0
2023-05-05,50,Cabe Rawit Merah,CABE,kg,25000,25000,Jumat,0,0,,0,0
2023-05-05,39,Bawang Merah,BAWANG,kg,40000,40000,Jumat,0,0,,0,0
2023-05-05,49,Bawang Putih Sinco/Honan,BAWANG,kg,30000,30000,Jumat,0,0,,0,0
2023-05-05,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Jumat,0,0,,0,0
2023-05-05,41,KACANG HIJAU,KACANG HIJAU,kg,25000,25000,Jumat,0,0,,0,0
2023-05-05,42,KACANG TANAH,KACANG TANAH,kg,30000,30000,Jumat,0,0,,0,0
2023-05-05,43,KETELA POHON,KETELA POHON,kg,6000,6000,Jumat,0,0,,0,0
2023-05-05,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Jumat,0,0,,0,0
2023-05-05,45,KENTANG,SAYUR MAYUR,kg,15000,15000,Jumat,0,0,,0,0
2023-05-05,46,Tomat Merah,SAYUR MAYUR,kg,11000,11000,Jumat,0,0,,0,0
2023-05-05,47,WORTEL,SAYUR MAYUR,kg,9000,9000,Jumat,0,0,,0,0
2023-05-05,48,BUNCIS,SAYUR MAYUR,kg,12000,12000,Jumat,0,0,,0,0
2023-05-05,58,Ikan Bandeng,IKAN SEGAR,kg,45000,45000,Jumat,0,0,,0,0
2023-05-05,59,Ikan Kembung,IKAN SEGAR,kg,38000,38000,Jumat,0,0,,0,0
2023-05-05,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Jumat,0,0,,0,0
2023-05-05,60,Ikan Tongkol,IKAN SEGAR,kg,45000,45000,Jumat,0,0,,0,0
2023-05-05,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Jumat,0,0,,0,0
2023-05-08,2,Beras Premium,BERAS,kg,13000,13000,Senin,0,0,,0,0
2023-05-08,4,Beras Medium,BERAS,kg,11000,11000,Senin,0,0,,0,0
2023-05-08,7,Gula Kristal Putih,GULA,kg,13000,13000,Senin,0,0,,0,0
2023-05-08,10,Minyak Goreng Curah,MINYAK GORENG,kg,14500,14500,Senin,0,0,,0,0
2023-05-08,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,21000,21000,Senin,0,0,,0,0
2023-05-08,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Senin,0,0,,0,0
2023-05-08,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,14000,14000,Senin,0,0,,0,0
2023-05-08,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Senin,0,0,,0,0
2023-05-08,13,Daging Ayam Ras,DAGING,kg,34000,33000,Senin,0,0,,0,0
2023-05-08,14,Daging Ayam Kampung,DAGING,ekor,0,0,Senin,0,0,,0,0
2023-05-08,16,Telur Ayam Ras,TELUR AYAM,kg,29000,28000,Senin,0,0,,0,0
2023-05-08,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Senin,0,0,,0,0
2023-05-08,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Senin,0,0,,0,0
2023-05-08,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Senin,0,0,,0,0
2023-05-08,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Senin,0,0,,0,0
2023-05-08,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Senin,0,0,,0,0
2023-05-08,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9500,9500,Senin,0,0,,0,0
2023-05-08,27,Bata,GARAM BERYODIUM,Buah,0,0,Senin,0,0,,0,0
2023-05-08,28,Halus,GARAM BERYODIUM,kg,6000,6000,Senin,0,0,,0,0
2023-05-08,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,14000,14000,Senin,0,0,,0,0
2023-05-08,32,Kedelai Impor,KACANG KEDELAI,kg,13000,13000,Senin,0,0,,0,0
2023-05-08,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Senin,0,0,,0,0
2023-05-08,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Senin,0,0,,0,0
2023-05-08,37,Cabe Merah Keriting,CABE,kg,30000,30000,Senin,0,0,,0,0
2023-05-08,38,Cabe Merah Besar,CABE,kg,30000,28000,Senin,0,0,,0,0
2023-05-08,50,Cabe Rawit Merah,CABE,kg,25000,25000,Senin,0,0,,0,0
2023-05-08,39,Bawang Merah,BAWANG,kg,40000,42000,Senin,0,0,,0,0
2023-05-08,49,Bawang Putih Sinco/Honan,BAWANG,kg,32000,32000,Senin,0,0,,0,0
2023-05-08,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Senin,0,0,,0,0
2023-05-08,41,KACANG HIJAU,KACANG HIJAU,kg,25000,25000,Senin,0,0,,0,0
2023-05-08,42,KACANG TANAH,KACANG TANAH,kg,30000,30000,Senin,0,0,,0,0
2023-05-08,43,KETELA POHON,KETELA POHON,kg,6000,6000,Senin,0,0,,0,0
2023-05-08,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Senin,0,0,,0,0
2023-05-08,45,KENTANG,SAYUR MAYUR,kg,15000,15000,Senin,0,0,,0,0
2023-05-08,46,Tomat Merah,SAYUR MAYUR,kg,11000,11000,Senin,0,0,,0,0
2023-05-08,47,WORTEL,SAYUR MAYUR,kg,9000,9000,Senin,0,0,,0,0
2023-05-08,48,BUNCIS,SAYUR MAYUR,kg,12000,12000,Senin,0,0,,0,0
2023-05-08,58,Ikan Bandeng,IKAN SEGAR,kg,45000,45000,Senin,0,0,,0,0
2023-05-08,59,Ikan Kembung,IKAN SEGAR,kg,38000,38000,Senin,0,0,,0,0
2023-05-08,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Senin,0,0,,0,0
2023-05-08,60,Ikan Tongkol,IKAN SEGAR,kg,45000,45000,Senin,0,0,,0,0
2023-05-08,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Senin,0,0,,0,0
2023-05-09,2,Beras Premium,BERAS,kg,13000,13000,Selasa,0,0,,0,0
2023-05-09,4,Beras Medium,BERAS,kg,11000,11000,Selasa,0,0,,0,0
2023-05-09,7,Gula Kristal Putih,GULA,kg,13000,13000,Selasa,0,0,,0,0
2023-05-09,10,Minyak Goreng Curah,MINYAK GORENG,kg,14500,14500,Selasa,0,0,,0,0
2023-05-09,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,21000,21000,Selasa,0,0,,0,0
2023-05-09,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Selasa,0,0,,0,0
2023-05-09,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,14000,14000,Selasa,0,0,,0,0
2023-05-09,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Selasa,0,0,,0,0
2023-05-09,13,Daging Ayam Ras,DAGING,kg,33000,33000,Selasa,0,0,,0,0
2023-05-09,14,Daging Ayam Kampung,DAGING,ekor,0,0,Selasa,0,0,,0,0
2023-05-09,16,Telur Ayam Ras,TELUR AYAM,kg,28000,28000,Selasa,0,0,,0,0
2023-05-09,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Selasa,0,0,,0,0
2023-05-09,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Selasa,0,0,,0,0
2023-05-09,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Selasa,0,0,,0,0
2023-05-09,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Selasa,0,0,,0,0
2023-05-09,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Selasa,0,0,,0,0
2023-05-09,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9500,9500,Selasa,0,0,,0,0
2023-05-09,27,Bata,GARAM BERYODIUM,Buah,0,0,Selasa,0,0,,0,0
2023-05-09,28,Halus,GARAM BERYODIUM,kg,6000,6000,Selasa,0,0,,0,0
2023-05-09,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,14000,14000,Selasa,0,0,,0,0
2023-05-09,32,Kedelai Impor,KACANG KEDELAI,kg,13000,13000,Selasa,0,0,,0,0
2023-05-09,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Selasa,0,0,,0,0
2023-05-09,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Selasa,0,0,,0,0
2023-05-09,37,Cabe Merah Keriting,CABE,kg,30000,30000,Selasa,0,0,,0,0
2023-05-09,38,Cabe Merah Besar,CABE,kg,28000,28000,Selasa,0,0,,0,0
2023-05-09,50,Cabe Rawit Merah,CABE,kg,25000,25000,Selasa,0,0,,0,0
2023-05-09,39,Bawang Merah,BAWANG,kg,42000,42000,Selasa,0,0,,0,0
2023-05-09,49,Bawang Putih Sinco/Honan,BAWANG,kg,32000,32000,Selasa,0,0,,0,0
2023-05-09,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Selasa,0,0,,0,0
2023-05-09,41,KACANG HIJAU,KACANG HIJAU,kg,25000,25000,Selasa,0,0,,0,0
2023-05-09,42,KACANG TANAH,KACANG TANAH,kg,30000,30000,Selasa,0,0,,0,0
2023-05-09,43,KETELA POHON,KETELA POHON,kg,6000,6000,Selasa,0,0,,0,0
2023-05-09,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Selasa,0,0,,0,0
2023-05-09,45,KENTANG,SAYUR MAYUR,kg,15000,15000,Selasa,0,0,,0,0
2023-05-09,46,Tomat Merah,SAYUR MAYUR,kg,11000,11000,Selasa,0,0,,0,0
2023-05-09,47,WORTEL,SAYUR MAYUR,kg,9000,9000,Selasa,0,0,,0,0
2023-05-09,48,BUNCIS,SAYUR MAYUR,kg,12000,12000,Selasa,0,0,,0,0
2023-05-09,58,Ikan Bandeng,IKAN SEGAR,kg,45000,45000,Selasa,0,0,,0,0
2023-05-09,59,Ikan Kembung,IKAN SEGAR,kg,38000,38000,Selasa,0,0,,0,0
2023-05-09,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Selasa,0,0,,0,0
2023-05-09,60,Ikan Tongkol,IKAN SEGAR,kg,45000,45000,Selasa,0,0,,0,0
2023-05-09,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Selasa,0,0,,0,0
2023-05-10,2,Beras Premium,BERAS,kg,13000,13000,Rabu,0,0,,0,0
2023-05-10,4,Beras Medium,BERAS,kg,11000,11000,Rabu,0,0,,0,0
2023-05-10,7,Gula Kristal Putih,GULA,kg,13000,13000,Rabu,0,0,,0,0
2023-05-10,10,Minyak Goreng Curah,MINYAK GORENG,kg,14500,14500,Rabu,0,0,,0,0
2023-05-10,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,21000,21000,Rabu,0,0,,0,0
2023-05-10,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Rabu,0,0,,0,0
2023-05-10,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,14000,14000,Rabu,0,0,,0,0
2023-05-10,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Rabu,0,0,,0,0
2023-05-10,13,Daging Ayam Ras,DAGING,kg,33000,33000,Rabu,0,0,,0,0
2023-05-10,14,Daging Ayam Kampung,DAGING,ekor,0,0,Rabu,0,0,,0,0
2023-05-10,16,Telur Ayam Ras,TELUR AYAM,kg,28000,28000,Rabu,0,0,,0,0
2023-05-10,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Rabu,0,0,,0,0
2023-05-10,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Rabu,0,0,,0,0
2023-05-10,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Rabu,0,0,,0,0
2023-05-10,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Rabu,0,0,,0,0
2023-05-10,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Rabu,0,0,,0,0
2023-05-10,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9500,9500,Rabu,0,0,,0,0
2023-05-10,27,Bata,GARAM BERYODIUM,Buah,0,0,Rabu,0,0,,0,0
2023-05-10,28,Halus,GARAM BERYODIUM,kg,6000,6000,Rabu,0,0,,0,0
2023-05-10,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,14000,14000,Rabu,0,0,,0,0
2023-05-10,32,Kedelai Impor,KACANG KEDELAI,kg,13000,13000,Rabu,0,0,,0,0
2023-05-10,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Rabu,0,0,,0,0
2023-05-10,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Rabu,0,0,,0,0
2023-05-10,37,Cabe Merah Keriting,CABE,kg,30000,30000,Rabu,0,0,,0,0
2023-05-10,38,Cabe Merah Besar,CABE,kg,28000,28000,Rabu,0,0,,0,0
2023-05-10,50,Cabe Rawit Merah,CABE,kg,25000,25000,Rabu,0,0,,0,0
2023-05-10,39,Bawang Merah,BAWANG,kg,42000,42000,Rabu,0,0,,0,0
2023-05-10,49,Bawang Putih Sinco/Honan,BAWANG,kg,32000,32000,Rabu,0,0,,0,0
2023-05-10,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Rabu,0,0,,0,0
2023-05-10,41,KACANG HIJAU,KACANG HIJAU,kg,25000,25000,Rabu,0,0,,0,0
2023-05-10,42,KACANG TANAH,KACANG TANAH,kg,30000,30000,Rabu,0,0,,0,0
2023-05-10,43,KETELA POHON,KETELA POHON,kg,6000,6000,Rabu,0,0,,0,0
2023-05-10,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Rabu,0,0,,0,0
2023-05-10,45,KENTANG,SAYUR MAYUR,kg,15000,15000,Rabu,0,0,,0,0
2023-05-10,46,Tomat Merah,SAYUR MAYUR,kg,11000,11000,Rabu,0,0,,0,0
2023-05-10,47,WORTEL,SAYUR MAYUR,kg,9000,9000,Rabu,0,0,,0,0
2023-05-10,48,BUNCIS,SAYUR MAYUR,kg,12000,12000,Rabu,0,0,,0,0
2023-05-10,58,Ikan Bandeng,IKAN SEGAR,kg,45000,45000,Rabu,0,0,,0,0
2023-05-10,59,Ikan Kembung,IKAN SEGAR,kg,38000,38000,Rabu,0,0,,0,0
2023-05-10,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Rabu,0,0,,0,0
2023-05-10,60,Ikan Tongkol,IKAN SEGAR,kg,45000,45000,Rabu,0,0,,0,0
2023-05-10,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Rabu,0,0,,0,0
2023-05-12,2,Beras Premium,BERAS,kg,13000,13000,Jumat,0,0,,0,0
2023-05-12,4,Beras Medium,BERAS,kg,11000,11000,Jumat,0,0,,0,0
2023-05-12,7,Gula Kristal Putih,GULA,kg,13000,13000,Jumat,0,0,,0,0
2023-05-12,10,Minyak Goreng Curah,MINYAK GORENG,kg,14500,14500,Jumat,0,0,,0,0
2023-05-12,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,21000,21000,Jumat,0,0,,0,0
2023-05-12,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Jumat,0,0,,0,0
2023-05-12,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,14000,14000,Jumat,0,0,,0,0
2023-05-12,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Jumat,0,0,,0,0
2023-05-12,13,Daging Ayam Ras,DAGING,kg,34000,34000,Jumat,0,0,,0,0
2023-05-12,14,Daging Ayam Kampung,DAGING,ekor,0,0,Jumat,0,0,,0,0
2023-05-12,16,Telur Ayam Ras,TELUR AYAM,kg,28000,28000,Jumat,0,0,,0,0
2023-05-12,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Jumat,0,0,,0,0
2023-05-12,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Jumat,0,0,,0,0
2023-05-12,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Jumat,0,0,,0,0
2023-05-12,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Jumat,0,0,,0,0
2023-05-12,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Jumat,0,0,,0,0
2023-05-12,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9500,9500,Jumat,0,0,,0,0
2023-05-12,27,Bata,GARAM BERYODIUM,Buah,0,0,Jumat,0,0,,0,0
2023-05-12,28,Halus,GARAM BERYODIUM,kg,6000,6000,Jumat,0,0,,0,0
2023-05-12,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,14000,14000,Jumat,0,0,,0,0
2023-05-12,32,Kedelai Impor,KACANG KEDELAI,kg,13000,13000,Jumat,0,0,,0,0
2023-05-12,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Jumat,0,0,,0,0
2023-05-12,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Jumat,0,0,,0,0
2023-05-12,37,Cabe Merah Keriting,CABE,kg,30000,30000,Jumat,0,0,,0,0
2023-05-12,38,Cabe Merah Besar,CABE,kg,28000,28000,Jumat,0,0,,0,0
2023-05-12,50,Cabe Rawit Merah,CABE,kg,30000,30000,Jumat,0,0,,0,0
2023-05-12,39,Bawang Merah,BAWANG,kg,40000,40000,Jumat,0,0,,0,0
2023-05-12,49,Bawang Putih Sinco/Honan,BAWANG,kg,32000,32000,Jumat,0,0,,0,0
2023-05-12,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Jumat,0,0,,0,0
2023-05-12,41,KACANG HIJAU,KACANG HIJAU,kg,25000,25000,Jumat,0,0,,0,0
2023-05-12,42,KACANG TANAH,KACANG TANAH,kg,30000,30000,Jumat,0,0,,0,0
2023-05-12,43,KETELA POHON,KETELA POHON,kg,6000,6000,Jumat,0,0,,0,0
2023-05-12,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Jumat,0,0,,0,0
2023-05-12,45,KENTANG,SAYUR MAYUR,kg,15000,15000,Jumat,0,0,,0,0
2023-05-12,46,Tomat Merah,SAYUR MAYUR,kg,11000,11000,Jumat,0,0,,0,0
2023-05-12,47,WORTEL,SAYUR MAYUR,kg,9000,9000,Jumat,0,0,,0,0
2023-05-12,48,BUNCIS,SAYUR MAYUR,kg,12000,12000,Jumat,0,0,,0,0
2023-05-12,58,Ikan Bandeng,IKAN SEGAR,kg,45000,45000,Jumat,0,0,,0,0
2023-05-12,59,Ikan Kembung,IKAN SEGAR,kg,38000,38000,Jumat,0,0,,0,0
2023-05-12,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Jumat,0,0,,0,0
2023-05-12,60,Ikan Tongkol,IKAN SEGAR,kg,45000,45000,Jumat,0,0,,0,0
2023-05-12,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Jumat,0,0,,0,0
2023-05-13,2,Beras Premium,BERAS,kg,13000,13000,Sabtu,1,0,,0,0
2023-05-13,4,Beras Medium,BERAS,kg,11000,11000,Sabtu,1,0,,0,0
2023-05-13,7,Gula Kristal Putih,GULA,kg,13000,13000,Sabtu,1,0,,0,0
2023-05-13,10,Minyak Goreng Curah,MINYAK GORENG,kg,14500,14500,Sabtu,1,0,,0,0
2023-05-13,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,21000,21000,Sabtu,1,0,,0,0
2023-05-13,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Sabtu,1,0,,0,0
2023-05-13,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,14000,14000,Sabtu,1,0,,0,0
2023-05-13,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Sabtu,1,0,,0,0
2023-05-13,13,Daging Ayam Ras,DAGING,kg,34000,33000,Sabtu,1,0,,0,0
2023-05-13,14,Daging Ayam Kampung,DAGING,ekor,0,0,Sabtu,1,0,,0,0
2023-05-13,16,Telur Ayam Ras,TELUR AYAM,kg,28000,29000,Sabtu,1,0,,0,0
2023-05-13,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Sabtu,1,0,,0,0
2023-05-13,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Sabtu,1,0,,0,0
2023-05-13,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Sabtu,1,0,,0,0
2023-05-13,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Sabtu,1,0,,0,0
2023-05-13,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Sabtu,1,0,,0,0
2023-05-13,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9500,9500,Sabtu,1,0,,0,0
2023-05-13,27,Bata,GARAM BERYODIUM,Buah,0,0,Sabtu,1,0,,0,0
2023-05-13,28,Halus,GARAM BERYODIUM,kg,6000,6000,Sabtu,1,0,,0,0
2023-05-13,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,14000,14000,Sabtu,1,0,,0,0
2023-05-13,32,Kedelai Impor,KACANG KEDELAI,kg,13000,13000,Sabtu,1,0,,0,0
2023-05-13,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Sabtu,1,0,,0,0
2023-05-13,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Sabtu,1,0,,0,0
2023-05-13,37,Cabe Merah Keriting,CABE,kg,30000,25000,Sabtu,1,0,,0,0
2023-05-13,38,Cabe Merah Besar,CABE,kg,28000,30000,Sabtu,1,0,,0,0
2023-05-13,50,Cabe Rawit Merah,CABE,kg,30000,30000,Sabtu,1,0,,0,0
2023-05-13,39,Bawang Merah,BAWANG,kg,40000,35000,Sabtu,1,0,,0,0
2023-05-13,49,Bawang Putih Sinco/Honan,BAWANG,kg,32000,32000,Sabtu,1,0,,0,0
2023-05-13,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Sabtu,1,0,,0,0
2023-05-13,41,KACANG HIJAU,KACANG HIJAU,kg,25000,25000,Sabtu,1,0,,0,0
2023-05-13,42,KACANG TANAH,KACANG TANAH,kg,30000,30000,Sabtu,1,0,,0,0
2023-05-13,43,KETELA POHON,KETELA POHON,kg,6000,6000,Sabtu,1,0,,0,0
2023-05-13,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Sabtu,1,0,,0,0
2023-05-13,45,KENTANG,SAYUR MAYUR,kg,15000,15000,Sabtu,1,0,,0,0
2023-05-13,46,Tomat Merah,SAYUR MAYUR,kg,11000,11000,Sabtu,1,0,,0,0
2023-05-13,47,WORTEL,SAYUR MAYUR,kg,9000,9000,Sabtu,1,0,,0,0
2023-05-13,48,BUNCIS,SAYUR MAYUR,kg,12000,12000,Sabtu,1,0,,0,0
2023-05-13,58,Ikan Bandeng,IKAN SEGAR,kg,45000,45000,Sabtu,1,0,,0,0
2023-05-13,59,Ikan Kembung,IKAN SEGAR,kg,38000,38000,Sabtu,1,0,,0,0
2023-05-13,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Sabtu,1,0,,0,0
2023-05-13,60,Ikan Tongkol,IKAN SEGAR,kg,45000,45000,Sabtu,1,0,,0,0
2023-05-13,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Sabtu,1,0,,0,0
2023-05-14,2,Beras Premium,BERAS,kg,13000,13000,Minggu,1,0,,0,0
2023-05-14,4,Beras Medium,BERAS,kg,11000,11000,Minggu,1,0,,0,0
2023-05-14,7,Gula Kristal Putih,GULA,kg,13000,13000,Minggu,1,0,,0,0
2023-05-14,10,Minyak Goreng Curah,MINYAK GORENG,kg,14500,14500,Minggu,1,0,,0,0
2023-05-14,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,21000,21000,Minggu,1,0,,0,0
2023-05-14,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Minggu,1,0,,0,0
2023-05-14,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,14000,14000,Minggu,1,0,,0,0
2023-05-14,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Minggu,1,0,,0,0
2023-05-14,13,Daging Ayam Ras,DAGING,kg,33000,33000,Minggu,1,0,,0,0
2023-05-14,14,Daging Ayam Kampung,DAGING,ekor,0,0,Minggu,1,0,,0,0
2023-05-14,16,Telur Ayam Ras,TELUR AYAM,kg,29000,29000,Minggu,1,0,,0,0
2023-05-14,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Minggu,1,0,,0,0
2023-05-14,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Minggu,1,0,,0,0
2023-05-14,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Minggu,1,0,,0,0
2023-05-14,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Minggu,1,0,,0,0
2023-05-14,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Minggu,1,0,,0,0
2023-05-14,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9500,9500,Minggu,1,0,,0,0
2023-05-14,27,Bata,GARAM BERYODIUM,Buah,0,0,Minggu,1,0,,0,0
2023-05-14,28,Halus,GARAM BERYODIUM,kg,6000,6000,Minggu,1,0,,0,0
2023-05-14,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,14000,14000,Minggu,1,0,,0,0
2023-05-14,32,Kedelai Impor,KACANG KEDELAI,kg,13000,13000,Minggu,1,0,,0,0
2023-05-14,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Minggu,1,0,,0,0
2023-05-14,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Minggu,1,0,,0,0
2023-05-14,37,Cabe Merah Keriting,CABE,kg,25000,25000,Minggu,1,0,,0,0
2023-05-14,38,Cabe Merah Besar,CABE,kg,30000,30000,Minggu,1,0,,0,0
2023-05-14,50,Cabe Rawit Merah,CABE,kg,30000,30000,Minggu,1,0,,0,0
2023-05-14,39,Bawang Merah,BAWANG,kg,35000,35000,Minggu,1,0,,0,0
2023-05-14,49,Bawang Putih Sinco/Honan,BAWANG,kg,32000,32000,Minggu,1,0,,0,0
2023-05-14,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Minggu,1,0,,0,0
2023-05-14,41,KACANG HIJAU,KACANG HIJAU,kg,25000,25000,Minggu,1,0,,0,0
2023-05-14,42,KACANG TANAH,KACANG TANAH,kg,30000,30000,Minggu,1,0,,0,0
2023-05-14,43,KETELA POHON,KETELA POHON,kg,6000,6000,Minggu,1,0,,0,0
2023-05-14,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Minggu,1,0,,0,0
2023-05-14,45,KENTANG,SAYUR MAYUR,kg,15000,15000,Minggu,1,0,,0,0
2023-05-14,46,Tomat Merah,SAYUR MAYUR,kg,11000,11000,Minggu,1,0,,0,0
