tanggal,komoditas,titik_pantau,kabupaten,satuan,harga_kemarin,harga,imputed
2024-08-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-08-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-08-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-08-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-08-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-08-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-08-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-08-31,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,15000.0,False
2024-09-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,15000.0,12500.0,False
2024-09-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-09-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-10-31,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-11-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2024-12-31,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2025-01-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2025-01-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2025-01-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2025-01-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2025-01-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2025-01-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2025-01-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
2025-01-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,12500.0,12500.0,False
