titik_pantau,tanggal,komoditas,kabupaten,satuan,harga_asli,is_imputed,harga_imputasi,tahun,bulan,hari_nama,is_weekend,is_libur_nasional,nama_libur,is_ramadan,is_pra_ramadan
RPH Pegirikan,2020-07-14,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,7,Selasa,0,0,,0,0
RPH Pegirikan,2020-07-15,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,7,Rabu,0,0,,0,0
RPH Pegirikan,2020-07-16,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,7,Kamis,0,0,,0,0
RPH Pegirikan,2020-07-17,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,7,Jumat,0,0,,0,0
RPH Pegirikan,2020-07-18,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,7,Sabtu,1,0,,0,0
RPH Pegirikan,2020-07-19,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,7,Minggu,1,0,,0,0
RPH Pegirikan,2020-07-20,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Senin,0,0,,0,0
RPH Pegirikan,2020-07-21,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Selasa,0,0,,0,0
RPH Pegirikan,2020-07-22,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Rabu,0,0,,0,0
RPH Pegirikan,2020-07-23,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Kamis,0,0,,0,0
RPH Pegirikan,2020-07-24,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Jumat,0,0,,0,0
RPH Pegirikan,2020-07-25,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Sabtu,1,0,,0,0
RPH Pegirikan,2020-07-26,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Minggu,1,0,,0,0
RPH Pegirikan,2020-07-27,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Senin,0,0,,0,0
RPH Pegirikan,2020-07-28,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Selasa,0,0,,0,0
RPH Pegirikan,2020-07-29,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Rabu,0,0,,0,0
RPH Pegirikan,2020-07-30,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Kamis,0,0,,0,0
RPH Pegirikan,2020-07-31,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,7,Jumat,0,1,Hari Raya Idul Adha,0,0
RPH Pegirikan,2020-08-01,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,8,Sabtu,1,0,,0,0
RPH Pegirikan,2020-08-02,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,8,Minggu,1,0,,0,0
RPH Pegirikan,2020-08-03,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,8,Senin,0,0,,0,0
RPH Pegirikan,2020-08-04,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,8,Selasa,0,0,,0,0
RPH Pegirikan,2020-08-05,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,8,Rabu,0,0,,0,0
RPH Pegirikan,2020-08-06,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,8,Kamis,0,0,,0,0
RPH Pegirikan,2020-08-07,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,8,Jumat,0,0,,0,0
RPH Pegirikan,2020-08-08,Daging Sapi,Kota Surabaya,kg,,True,86000,2020,8,Sabtu,1,0,,0,0
RPH Pegirikan,2020-08-09,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Minggu,1,0,,0,0
RPH Pegirikan,2020-08-10,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Senin,0,0,,0,0
RPH Pegirikan,2020-08-11,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,8,Selasa,0,0,,0,0
RPH Pegirikan,2020-08-12,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,8,Rabu,0,0,,0,0
RPH Pegirikan,2020-08-13,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,8,Kamis,0,0,,0,0
RPH Pegirikan,2020-08-14,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,8,Jumat,0,0,,0,0
RPH Pegirikan,2020-08-15,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Sabtu,1,0,,0,0
RPH Pegirikan,2020-08-16,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Minggu,1,0,,0,0
RPH Pegirikan,2020-08-17,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Senin,0,1,Hari Kemerdekaan Republik Indonesia,0,0
RPH Pegirikan,2020-08-18,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Selasa,0,0,,0,0
RPH Pegirikan,2020-08-19,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,8,Rabu,0,0,,0,0
RPH Pegirikan,2020-08-20,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,8,Kamis,0,1,Tahun Baru Islam,0,0
RPH Pegirikan,2020-08-21,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,8,Jumat,0,1,Cuti Bersama Tahun Baru Islam,0,0
RPH Pegirikan,2020-08-22,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Sabtu,1,0,,0,0
RPH Pegirikan,2020-08-23,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,8,Minggu,1,0,,0,0
RPH Pegirikan,2020-08-24,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Senin,0,0,,0,0
RPH Pegirikan,2020-08-25,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Selasa,0,0,,0,0
RPH Pegirikan,2020-08-26,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Rabu,0,0,,0,0
RPH Pegirikan,2020-08-27,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Kamis,0,0,,0,0
RPH Pegirikan,2020-08-28,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Jumat,0,0,,0,0
RPH Pegirikan,2020-08-29,Daging Sapi,Kota Surabaya,kg,85000,False,85000,2020,8,Sabtu,1,0,,0,0
RPH Pegirikan,2020-08-30,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Minggu,1,0,,0,0
RPH Pegirikan,2020-08-31,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,8,Senin,0,0,,0,0
RPH Pegirikan,2020-09-01,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Selasa,0,0,,0,0
RPH Pegirikan,2020-09-02,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Rabu,0,0,,0,0
RPH Pegirikan,2020-09-03,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,9,Kamis,0,0,,0,0
RPH Pegirikan,2020-09-04,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Jumat,0,0,,0,0
RPH Pegirikan,2020-09-05,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Sabtu,1,0,,0,0
RPH Pegirikan,2020-09-06,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,9,Minggu,1,0,,0,0
RPH Pegirikan,2020-09-07,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,9,Senin,0,0,,0,0
RPH Pegirikan,2020-09-08,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,9,Selasa,0,0,,0,0
RPH Pegirikan,2020-09-09,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,9,Rabu,0,0,,0,0
RPH Pegirikan,2020-09-10,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,9,Kamis,0,0,,0,0
RPH Pegirikan,2020-09-11,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Jumat,0,0,,0,0
RPH Pegirikan,2020-09-12,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,9,Sabtu,1,0,,0,0
RPH Pegirikan,2020-09-13,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Minggu,1,0,,0,0
RPH Pegirikan,2020-09-14,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,9,Senin,0,0,,0,0
RPH Pegirikan,2020-09-15,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Selasa,0,0,,0,0
RPH Pegirikan,2020-09-16,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Rabu,0,0,,0,0
RPH Pegirikan,2020-09-17,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Kamis,0,0,,0,0
RPH Pegirikan,2020-09-18,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Jumat,0,0,,0,0
RPH Pegirikan,2020-09-19,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Sabtu,1,0,,0,0
RPH Pegirikan,2020-09-20,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Minggu,1,0,,0,0
RPH Pegirikan,2020-09-21,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Senin,0,0,,0,0
RPH Pegirikan,2020-09-22,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Selasa,0,0,,0,0
RPH Pegirikan,2020-09-23,Daging Sapi,Kota Surabaya,kg,85000,False,85000,2020,9,Rabu,0,0,,0,0
RPH Pegirikan,2020-09-24,Daging Sapi,Kota Surabaya,kg,85000,False,85000,2020,9,Kamis,0,0,,0,0
RPH Pegirikan,2020-09-25,Daging Sapi,Kota Surabaya,kg,85000,False,85000,2020,9,Jumat,0,0,,0,0
RPH Pegirikan,2020-09-26,Daging Sapi,Kota Surabaya,kg,85000,False,85000,2020,9,Sabtu,1,0,,0,0
RPH Pegirikan,2020-09-27,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Minggu,1,0,,0,0
RPH Pegirikan,2020-09-28,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Senin,0,0,,0,0
RPH Pegirikan,2020-09-29,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,9,Selasa,0,0,,0,0
RPH Pegirikan,2020-09-30,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,9,Rabu,0,0,,0,0
RPH Pegirikan,2020-10-01,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Kamis,0,0,,0,0
RPH Pegirikan,2020-10-02,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,10,Jumat,0,0,,0,0
RPH Pegirikan,2020-10-03,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,10,Sabtu,1,0,,0,0
RPH Pegirikan,2020-10-04,Daging Sapi,Kota Surabaya,kg,,True,87000,2020,10,Minggu,1,0,,0,0
RPH Pegirikan,2020-10-05,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,10,Senin,0,0,,0,0
RPH Pegirikan,2020-10-06,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,10,Selasa,0,0,,0,0
RPH Pegirikan,2020-10-07,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Rabu,0,0,,0,0
RPH Pegirikan,2020-10-08,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Kamis,0,0,,0,0
RPH Pegirikan,2020-10-09,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,10,Jumat,0,0,,0,0
RPH Pegirikan,2020-10-10,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Sabtu,1,0,,0,0
RPH Pegirikan,2020-10-11,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Minggu,1,0,,0,0
RPH Pegirikan,2020-10-12,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,10,Senin,0,0,,0,0
RPH Pegirikan,2020-10-13,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,10,Selasa,0,0,,0,0
RPH Pegirikan,2020-10-14,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,10,Rabu,0,0,,0,0
RPH Pegirikan,2020-10-15,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Kamis,0,0,,0,0
RPH Pegirikan,2020-10-16,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,10,Jumat,0,0,,0,0
RPH Pegirikan,2020-10-17,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,10,Sabtu,1,0,,0,0
RPH Pegirikan,2020-10-18,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,10,Minggu,1,0,,0,0
RPH Pegirikan,2020-10-19,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Senin,0,0,,0,0
RPH Pegirikan,2020-10-20,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Selasa,0,0,,0,0
RPH Pegirikan,2020-10-21,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,10,Rabu,0,0,,0,0
RPH Pegirikan,2020-10-22,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,10,Kamis,0,0,,0,0
RPH Pegirikan,2020-10-23,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Jumat,0,0,,0,0
RPH Pegirikan,2020-10-24,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Sabtu,1,0,,0,0
RPH Pegirikan,2020-10-25,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Minggu,1,0,,0,0
RPH Pegirikan,2020-10-26,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Senin,0,0,,0,0
RPH Pegirikan,2020-10-27,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Selasa,0,0,,0,0
RPH Pegirikan,2020-10-28,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Rabu,0,1,Cuti Bersama Maulid Nabi Muhammad,0,0
RPH Pegirikan,2020-10-29,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,10,Kamis,0,1,Maulid Nabi Muhammad,0,0
RPH Pegirikan,2020-10-30,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,10,Jumat,0,1,Cuti Bersama Maulid Nabi Muhammad,0,0
RPH Pegirikan,2020-10-31,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,10,Sabtu,1,0,,0,0
RPH Pegirikan,2020-11-01,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,11,Minggu,1,0,,0,0
RPH Pegirikan,2020-11-02,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Senin,0,0,,0,0
RPH Pegirikan,2020-11-03,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,11,Selasa,0,0,,0,0
RPH Pegirikan,2020-11-04,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Rabu,0,0,,0,0
RPH Pegirikan,2020-11-05,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,11,Kamis,0,0,,0,0
RPH Pegirikan,2020-11-06,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,11,Jumat,0,0,,0,0
RPH Pegirikan,2020-11-07,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Sabtu,1,0,,0,0
RPH Pegirikan,2020-11-08,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,11,Minggu,1,0,,0,0
RPH Pegirikan,2020-11-09,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Senin,0,0,,0,0
RPH Pegirikan,2020-11-10,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Selasa,0,0,,0,0
RPH Pegirikan,2020-11-11,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,11,Rabu,0,0,,0,0
RPH Pegirikan,2020-11-12,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,11,Kamis,0,0,,0,0
RPH Pegirikan,2020-11-13,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Jumat,0,0,,0,0
RPH Pegirikan,2020-11-14,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,11,Sabtu,1,0,,0,0
RPH Pegirikan,2020-11-15,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,11,Minggu,1,0,,0,0
RPH Pegirikan,2020-11-16,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Senin,0,0,,0,0
RPH Pegirikan,2020-11-17,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Selasa,0,0,,0,0
RPH Pegirikan,2020-11-18,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Rabu,0,0,,0,0
RPH Pegirikan,2020-11-19,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Kamis,0,0,,0,0
RPH Pegirikan,2020-11-20,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,11,Jumat,0,0,,0,0
RPH Pegirikan,2020-11-21,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Sabtu,1,0,,0,0
RPH Pegirikan,2020-11-22,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Minggu,1,0,,0,0
RPH Pegirikan,2020-11-23,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,11,Senin,0,0,,0,0
RPH Pegirikan,2020-11-24,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,11,Selasa,0,0,,0,0
RPH Pegirikan,2020-11-25,Daging Sapi,Kota Surabaya,kg,,True,88000,2020,11,Rabu,0,0,,0,0
RPH Pegirikan,2020-11-26,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,11,Kamis,0,0,,0,0
RPH Pegirikan,2020-11-27,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,11,Jumat,0,0,,0,0
RPH Pegirikan,2020-11-28,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,11,Sabtu,1,0,,0,0
RPH Pegirikan,2020-11-29,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,11,Minggu,1,0,,0,0
RPH Pegirikan,2020-11-30,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,11,Senin,0,0,,0,0
RPH Pegirikan,2020-12-01,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Selasa,0,0,,0,0
RPH Pegirikan,2020-12-02,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Rabu,0,0,,0,0
RPH Pegirikan,2020-12-03,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Kamis,0,0,,0,0
RPH Pegirikan,2020-12-04,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Jumat,0,0,,0,0
RPH Pegirikan,2020-12-05,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,12,Sabtu,1,0,,0,0
RPH Pegirikan,2020-12-06,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,12,Minggu,1,0,,0,0
RPH Pegirikan,2020-12-07,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Senin,0,0,,0,0
RPH Pegirikan,2020-12-08,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,12,Selasa,0,0,,0,0
RPH Pegirikan,2020-12-09,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Rabu,0,1,Hari Pemilihan Kepala Daerah,0,0
RPH Pegirikan,2020-12-10,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,12,Kamis,0,0,,0,0
RPH Pegirikan,2020-12-11,Daging Sapi,Kota Surabaya,kg,,True,88000,2020,12,Jumat,0,0,,0,0
RPH Pegirikan,2020-12-12,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Sabtu,1,0,,0,0
RPH Pegirikan,2020-12-13,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Minggu,1,0,,0,0
RPH Pegirikan,2020-12-14,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Senin,0,0,,0,0
RPH Pegirikan,2020-12-15,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Selasa,0,0,,0,0
RPH Pegirikan,2020-12-16,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Rabu,0,0,,0,0
RPH Pegirikan,2020-12-17,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Kamis,0,0,,0,0
RPH Pegirikan,2020-12-18,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Jumat,0,0,,0,0
RPH Pegirikan,2020-12-19,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,12,Sabtu,1,0,,0,0
RPH Pegirikan,2020-12-20,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Minggu,1,0,,0,0
RPH Pegirikan,2020-12-21,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2020,12,Senin,0,0,,0,0
RPH Pegirikan,2020-12-22,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,12,Selasa,0,0,,0,0
RPH Pegirikan,2020-12-23,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,12,Rabu,0,0,,0,0
RPH Pegirikan,2020-12-24,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,12,Kamis,0,1,Cuti Bersama Hari Raya Natal,0,0
RPH Pegirikan,2020-12-25,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,12,Jumat,0,1,Hari Raya Natal,0,0
RPH Pegirikan,2020-12-26,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,12,Sabtu,1,0,,0,0
RPH Pegirikan,2020-12-27,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,12,Minggu,1,0,,0,0
RPH Pegirikan,2020-12-28,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2020,12,Senin,0,0,,0,0
RPH Pegirikan,2020-12-29,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,12,Selasa,0,0,,0,0
RPH Pegirikan,2020-12-30,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,12,Rabu,0,0,,0,0
RPH Pegirikan,2020-12-31,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2020,12,Kamis,0,1,Pegangti Cuti Bersama Hari Raya Idul Fitri,0,0
RPH Pegirikan,2021-01-01,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2021,1,Jumat,0,1,Tahun Baru Masehi,0,0
RPH Pegirikan,2021-01-02,Daging Sapi,Kota Surabaya,kg,87000,False,87000,2021,1,Sabtu,1,0,,0,0
RPH Pegirikan,2021-01-03,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2021,1,Minggu,1,0,,0,0
RPH Pegirikan,2021-01-04,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2021,1,Senin,0,0,,0,0
RPH Pegirikan,2021-01-05,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2021,1,Selasa,0,0,,0,0
RPH Pegirikan,2021-01-06,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2021,1,Rabu,0,0,,0,0
RPH Pegirikan,2021-01-07,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2021,1,Kamis,0,0,,0,0
RPH Pegirikan,2021-01-08,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2021,1,Jumat,0,0,,0,0
RPH Pegirikan,2021-01-09,Daging Sapi,Kota Surabaya,kg,88000,False,88000,2021,1,Sabtu,1,0,,0,0
RPH Pegirikan,2021-01-10,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2021,1,Minggu,1,0,,0,0
RPH Pegirikan,2021-01-11,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2021,1,Senin,0,0,,0,0
RPH Pegirikan,2021-01-12,Daging Sapi,Kota Surabaya,kg,86000,False,86000,2021,1,Selasa,0,0,,0,0
