tanggal,curah_hujan_mm,jam_hujan,hari_hujan,suhu_mean_c,suhu_max_c,suhu_min_c,kelembapan_mean_pct,angin_max_kmh
2020-01-01,26.8,24.0,1,25.6,27.6,24.5,92,13.2
2020-01-02,5.9,13.0,1,26.7,29.7,24.3,84,18.5
2020-01-03,2.3,8.0,1,27.7,31.6,25.2,79,19.2
2020-01-04,3.2,14.0,1,27.0,29.6,25.0,83,25.3
2020-01-05,14.6,8.0,1,27.4,30.2,25.7,82,17.3
2020-01-06,15.7,13.0,1,26.7,30.7,24.8,85,18.4
2020-01-07,6.5,16.0,1,26.4,30.6,24.6,87,18.4
2020-01-08,13.7,15.0,1,25.9,29.5,24.3,88,15.1
2020-01-09,7.8,11.0,1,26.8,31.1,24.0,85,13.7
2020-01-10,9.9,12.0,1,26.7,30.8,24.7,86,15.0
2020-01-11,26.0,11.0,1,26.6,30.9,24.9,86,15.3
2020-01-12,1.1,3.0,1,27.9,31.8,24.8,78,18.0
2020-01-13,1.6,9.0,1,27.9,31.9,24.9,78,19.2
2020-01-14,3.7,13.0,1,27.5,31.1,24.9,84,17.8
2020-01-15,3.7,15.0,1,27.6,31.3,25.2,85,7.0
2020-01-16,1.4,7.0,1,27.8,31.6,25.0,83,9.7
2020-01-17,1.2,4.0,1,28.5,32.5,24.6,77,9.2
2020-01-18,5.5,13.0,1,28.4,32.3,25.1,78,9.6
2020-01-19,5.0,14.0,1,27.9,32.2,25.1,82,10.0
2020-01-20,25.3,15.0,1,27.2,31.7,24.5,86,10.8
2020-01-21,13.3,18.0,1,26.7,31.0,24.2,87,10.7
2020-01-22,0.4,4.0,1,27.8,32.6,23.8,81,10.5
2020-01-23,10.9,19.0,1,27.3,31.4,25.2,85,7.1
2020-01-24,9.6,22.0,1,27.5,31.1,25.0,85,9.4
2020-01-25,6.9,19.0,1,27.2,31.5,24.3,85,8.8
2020-01-26,4.5,14.0,1,27.5,32.1,24.5,82,10.7
2020-01-27,12.1,8.0,1,27.3,30.1,24.3,85,11.4
2020-01-28,1.2,8.0,1,28.3,32.1,25.2,81,10.7
2020-01-29,3.1,5.0,1,28.3,32.8,25.1,79,13.9
2020-01-30,13.1,11.0,1,27.1,31.5,25.5,85,20.3
2020-01-31,19.9,12.0,1,26.7,30.3,25.2,86,14.8
2020-02-01,30.0,13.0,1,26.7,30.4,24.4,86,11.2
2020-02-02,10.6,14.0,1,26.5,29.8,24.1,87,11.6
2020-02-03,34.7,16.0,1,26.3,29.3,24.5,89,11.9
2020-02-04,1.6,9.0,1,27.2,31.2,23.8,83,7.9
2020-02-05,0.2,2.0,1,27.7,32.0,23.4,81,11.0
2020-02-06,8.8,10.0,1,27.1,30.3,24.6,84,15.3
2020-02-07,19.7,15.0,1,26.7,30.7,25.0,87,19.1
2020-02-08,4.5,16.0,1,26.5,28.6,24.6,88,16.3
2020-02-09,2.9,3.0,1,27.4,30.7,24.8,77,15.3
2020-02-10,18.3,11.0,1,26.8,31.6,24.3,85,14.0
2020-02-11,4.1,16.0,1,26.4,29.8,24.5,89,8.7
2020-02-12,12.7,16.0,1,27.1,30.3,25.0,87,8.7
2020-02-13,3.6,14.0,1,27.8,31.0,25.5,84,11.6
2020-02-14,2.8,12.0,1,27.4,30.2,24.9,86,6.5
2020-02-15,25.2,19.0,1,26.6,30.1,24.7,88,11.4
2020-02-16,45.9,14.0,1,26.5,30.8,24.3,89,9.4
2020-02-17,6.2,13.0,1,26.4,29.3,23.7,87,13.7
2020-02-18,4.6,14.0,1,26.0,29.5,24.4,89,13.7
2020-02-19,17.0,20.0,1,25.8,28.6,24.4,90,17.1
2020-02-20,6.1,18.0,1,25.9,28.2,24.3,89,17.6
2020-02-21,11.7,11.0,1,26.8,31.5,24.6,86,16.3
2020-02-22,12.1,15.0,1,26.5,31.4,23.4,89,12.9
2020-02-23,9.7,14.0,1,26.6,29.9,24.4,88,15.7
2020-02-24,8.1,22.0,1,26.6,29.6,24.7,89,14.3
2020-02-25,19.6,17.0,1,26.5,29.9,24.8,88,14.8
2020-02-26,8.7,13.0,1,26.5,29.8,24.1,88,10.8
2020-02-27,10.2,18.0,1,26.9,29.7,25.4,89,12.2
2020-02-28,14.8,12.0,1,27.0,30.7,25.1,88,15.0
2020-02-29,12.2,12.0,1,26.7,29.7,25.1,89,17.4
2020-03-01,29.4,17.0,1,26.3,29.4,25.0,91,14.5
2020-03-02,2.2,8.0,1,27.2,30.4,24.8,85,14.9
2020-03-03,14.6,12.0,1,26.8,30.6,24.9,89,11.2
2020-03-04,19.4,15.0,1,26.9,30.8,25.0,89,7.7
2020-03-05,10.0,13.0,1,26.4,28.9,25.1,90,13.7
2020-03-06,21.7,10.0,1,26.7,31.0,24.2,86,14.3
2020-03-07,19.3,19.0,1,26.3,29.9,24.5,90,13.0
2020-03-08,8.9,14.0,1,26.9,30.0,25.1,87,15.0
2020-03-09,9.9,12.0,1,27.1,30.9,24.7,84,15.6
2020-03-10,6.7,4.0,1,26.8,30.5,24.2,84,11.9
2020-03-11,3.3,8.0,1,27.5,31.0,24.6,85,14.4
2020-03-12,1.8,7.0,1,27.7,31.8,24.6,84,13.3
2020-03-13,8.1,7.0,1,27.3,31.3,24.7,86,9.4
2020-03-14,4.8,11.0,1,27.6,31.1,25.3,84,7.6
2020-03-15,20.8,11.0,1,27.4,31.6,25.4,86,9.0
2020-03-16,4.3,4.0,1,27.8,31.0,24.8,83,9.0
2020-03-17,7.2,17.0,1,27.2,30.7,25.1,88,12.2
2020-03-18,7.5,12.0,1,26.6,29.1,25.1,89,11.2
2020-03-19,18.9,20.0,1,26.6,29.6,25.0,89,9.0
2020-03-20,8.1,14.0,1,26.8,30.4,24.8,88,10.5
2020-03-21,0.6,5.0,1,27.0,29.9,24.1,86,10.8
2020-03-22,12.5,11.0,1,27.2,29.8,25.3,87,10.3
2020-03-23,3.3,9.0,1,26.7,30.5,24.4,87,8.4
2020-03-24,11.5,15.0,1,26.5,29.1,24.2,88,10.2
2020-03-25,2.4,14.0,1,27.3,31.0,24.5,87,8.9
2020-03-26,0.2,2.0,1,28.2,31.8,24.6,80,12.9
2020-03-27,5.8,11.0,1,28.1,32.0,25.1,82,7.4
2020-03-28,2.6,11.0,1,27.7,30.7,25.3,84,11.3
2020-03-29,9.8,14.0,1,26.9,29.5,25.8,89,8.7
2020-03-30,2.8,8.0,1,27.5,31.4,24.9,84,8.3
2020-03-31,16.3,15.0,1,26.9,29.8,25.1,89,12.3
2020-04-01,6.1,13.0,1,26.9,29.5,25.2,89,9.3
2020-04-02,9.9,18.0,1,27.4,30.4,25.5,88,11.0
2020-04-03,13.5,16.0,1,27.0,30.0,25.1,89,7.7
2020-04-04,18.6,10.0,1,27.0,30.3,24.5,87,10.4
2020-04-05,22.7,18.0,1,26.6,29.0,24.5,89,6.9
2020-04-06,22.0,23.0,1,26.0,28.5,24.3,91,6.7
2020-04-07,8.5,11.0,1,26.5,30.2,23.9,86,9.7
2020-04-08,8.5,13.0,1,26.8,30.4,24.1,86,6.1
2020-04-09,3.0,5.0,1,27.3,31.0,24.6,84,11.7
2020-04-10,5.9,13.0,1,27.4,31.2,24.4,84,9.8
2020-04-11,4.3,13.0,1,27.0,30.2,24.2,86,10.4
2020-04-12,13.2,15.0,1,26.9,30.2,24.3,86,7.1
2020-04-13,6.8,13.0,1,27.1,31.0,24.5,84,10.5
2020-04-14,7.2,12.0,1,26.8,30.0,23.9,88,9.5
2020-04-15,0.9,8.0,1,27.9,31.1,25.3,83,11.0
2020-04-16,0.7,6.0,1,28.0,31.3,25.3,84,8.7
2020-04-17,15.8,18.0,1,26.8,28.9,25.2,89,10.8
2020-04-18,12.9,13.0,1,26.8,29.4,25.0,90,10.4
2020-04-19,8.7,8.0,1,26.6,28.6,24.5,88,9.0
2020-04-20,1.0,7.0,1,28.2,31.2,25.8,84,9.5
2020-04-21,1.4,8.0,1,27.9,30.5,25.8,85,14.2
2020-04-22,1.2,7.0,1,28.5,30.8,26.4,81,18.1
2020-04-23,1.5,10.0,1,28.6,31.1,26.4,81,18.2
2020-04-24,0.1,1.0,1,28.3,31.1,25.8,78,14.8
2020-04-25,0.4,2.0,1,28.1,31.3,25.1,79,12.1
2020-04-26,6.6,16.0,1,27.4,29.1,26.2,86,9.3
2020-04-27,1.1,7.0,1,28.0,30.9,25.0,78,13.2
2020-04-28,0.6,3.0,1,27.7,30.0,25.2,76,10.8
2020-04-29,6.9,15.0,1,27.7,30.6,25.5,81,12.6
2020-04-30,13.5,8.0,1,27.8,30.6,25.5,79,12.6
2020-05-01,1.3,9.0,1,28.1,30.6,25.7,77,12.1
2020-05-02,1.0,4.0,1,27.9,31.6,24.8,77,10.9
2020-05-03,0.8,4.0,1,27.5,30.1,25.0,82,9.4
2020-05-04,0.7,6.0,1,28.6,31.2,26.5,78,17.6
2020-05-05,1.3,7.0,1,28.4,31.2,26.3,81,15.5
2020-05-06,0.1,1.0,1,28.7,31.6,25.5,77,14.0
2020-05-07,0.0,0.0,0,28.9,32.1,24.6,74,15.9
2020-05-08,1.4,8.0,1,28.7,31.6,25.8,81,17.7
2020-05-09,14.3,19.0,1,27.2,29.8,25.7,88,15.5
2020-05-10,3.6,11.0,1,28.3,30.8,26.1,81,16.1
2020-05-11,1.6,10.0,1,27.9,30.2,25.6,83,14.6
2020-05-12,0.5,4.0,1,28.5,31.2,25.6,75,13.8
2020-05-13,0.1,1.0,1,28.7,31.4,26.5,72,16.0
2020-05-14,0.0,0.0,0,28.5,31.6,24.7,72,16.8
2020-05-15,0.0,0.0,0,28.4,32.0,24.5,73,16.1
2020-05-16,0.0,0.0,0,29.0,32.4,24.7,72,16.7
2020-05-17,0.2,1.0,1,29.0,32.4,24.9,74,14.1
2020-05-18,4.2,9.0,1,28.1,31.9,25.7,81,12.5
2020-05-19,4.5,10.0,1,27.5,31.1,25.0,84,11.2
2020-05-20,5.2,12.0,1,27.7,31.1,25.6,84,19.8
2020-05-21,11.6,16.0,1,27.1,29.5,25.1,88,7.1
2020-05-22,2.6,5.0,1,27.8,30.8,25.5,84,8.2
2020-05-23,1.8,8.0,1,28.4,32.5,24.9,81,9.7
2020-05-24,1.1,7.0,1,28.7,31.5,25.8,80,8.0
2020-05-25,8.0,12.0,1,28.0,31.4,25.2,84,7.4
2020-05-26,3.8,17.0,1,27.1,30.7,25.1,87,8.4
2020-05-27,6.7,9.0,1,26.8,30.0,24.9,87,10.3
2020-05-28,16.2,22.0,1,26.3,28.2,24.8,91,8.9
2020-05-29,3.0,7.0,1,27.3,30.3,25.7,83,12.0
2020-05-30,1.5,7.0,1,28.1,31.2,26.2,81,14.1
2020-05-31,6.9,17.0,1,27.1,29.0,25.6,88,13.2
2020-06-01,4.6,4.0,1,27.5,29.9,25.3,86,8.7
2020-06-02,2.8,9.0,1,27.7,30.2,25.3,81,13.6
2020-06-03,0.7,4.0,1,28.3,30.4,25.9,75,22.7
2020-06-04,0.0,0.0,0,27.6,30.6,23.6,73,19.9
2020-06-05,0.0,0.0,0,27.3,30.8,23.2,75,12.2
2020-06-06,0.2,2.0,1,27.4,31.6,23.0,77,8.3
2020-06-07,0.2,2.0,1,27.3,30.7,24.1,79,10.6
2020-06-08,0.3,3.0,1,27.5,30.9,24.2,77,13.6
2020-06-09,0.4,3.0,1,28.0,31.2,25.1,71,16.2
2020-06-10,0.0,0.0,0,27.4,30.8,23.0,72,13.9
2020-06-11,0.3,2.0,1,27.4,31.1,23.8,72,13.9
2020-06-12,0.0,0.0,0,27.4,31.5,23.8,72,12.5
2020-06-13,0.0,0.0,0,27.6,31.7,22.8,72,13.7
2020-06-14,3.3,15.0,1,27.4,30.3,25.4,83,14.5
2020-06-15,6.9,16.0,1,27.7,30.5,25.8,82,15.0
2020-06-16,0.7,5.0,1,27.9,30.9,25.1,78,17.0
2020-06-17,0.0,0.0,0,28.2,32.3,23.3,70,17.2
2020-06-18,0.0,0.0,0,28.3,31.8,24.7,72,19.1
2020-06-19,0.0,0.0,0,28.1,32.0,24.0,73,23.7
2020-06-20,0.0,0.0,0,27.9,31.7,23.2,69,16.3
2020-06-21,0.0,0.0,0,28.2,32.0,23.6,70,14.9
2020-06-22,0.0,0.0,0,28.1,31.5,24.6,69,19.1
2020-06-23,0.0,0.0,0,27.9,32.3,23.3,68,18.6
2020-06-24,0.0,0.0,0,28.0,32.3,23.5,69,16.1
2020-06-25,0.0,0.0,0,28.0,31.9,23.8,67,18.1
2020-06-26,0.0,0.0,0,27.3,31.6,22.0,68,15.0
2020-06-27,0.0,0.0,0,27.7,32.3,22.5,67,15.2
2020-06-28,0.0,0.0,0,27.9,33.1,23.0,68,16.2
2020-06-29,0.0,0.0,0,28.1,31.9,23.9,71,19.1
2020-06-30,0.1,1.0,1,28.2,32.4,23.3,68,16.6
2020-07-01,0.0,0.0,0,28.3,32.7,23.2,66,21.5
2020-07-02,0.0,0.0,0,28.1,32.3,23.4,68,16.7
2020-07-03,0.0,0.0,0,27.8,32.2,23.8,68,22.3
2020-07-04,0.0,0.0,0,27.3,31.7,22.6,67,19.7
2020-07-05,0.0,0.0,0,28.0,31.5,23.8,66,18.8
2020-07-06,0.6,4.0,1,27.2,30.8,24.8,76,17.5
2020-07-07,2.4,5.0,1,27.5,31.6,24.5,75,18.4
2020-07-08,0.0,0.0,0,27.7,32.7,22.7,69,17.7
2020-07-09,0.0,0.0,0,28.0,33.0,23.4,68,20.5
2020-07-10,0.0,0.0,0,28.3,32.7,24.8,68,18.8
2020-07-11,0.0,0.0,0,28.2,32.7,23.2,66,15.6
2020-07-12,0.0,0.0,0,28.1,32.9,23.4,68,17.6
2020-07-13,0.0,0.0,0,28.4,32.7,24.1,66,17.8
2020-07-14,0.0,0.0,0,28.3,32.1,24.2,69,18.2
2020-07-15,1.3,5.0,1,27.7,30.5,24.9,74,15.1
2020-07-16,0.0,0.0,0,28.0,31.8,25.3,73,14.1
2020-07-17,0.0,0.0,0,28.2,31.8,25.4,72,18.6
2020-07-18,0.0,0.0,0,28.2,33.7,23.0,66,15.7
2020-07-19,0.0,0.0,0,28.4,33.4,23.4,66,20.4
2020-07-20,0.1,1.0,1,28.3,32.2,24.9,69,17.5
2020-07-21,1.7,12.0,1,27.9,31.5,24.9,76,20.3
2020-07-22,0.0,0.0,0,28.4,32.1,24.8,68,19.0
2020-07-23,0.0,0.0,0,28.3,33.0,23.7,67,17.7
2020-07-24,0.0,0.0,0,27.7,31.8,23.7,67,20.6
2020-07-25,0.0,0.0,0,27.3,32.3,22.4,60,17.6
2020-07-26,0.0,0.0,0,27.0,31.8,21.7,59,22.0
2020-07-27,0.0,0.0,0,27.1,32.1,21.2,62,19.2
2020-07-28,0.0,0.0,0,27.7,33.1,22.8,64,22.6
2020-07-29,0.0,0.0,0,27.3,31.8,23.4,61,23.2
2020-07-30,0.0,0.0,0,26.9,32.2,20.9,54,14.8
2020-07-31,0.0,0.0,0,27.3,32.9,21.9,64,19.1
2020-08-01,0.0,0.0,0,27.8,32.5,23.4,65,18.4
2020-08-02,0.0,0.0,0,27.4,31.5,23.0,65,18.3
2020-08-03,0.0,0.0,0,27.5,32.3,22.6,65,16.4
2020-08-04,0.3,1.0,1,27.5,30.5,26.0,69,17.0
2020-08-05,0.0,0.0,0,28.5,33.1,24.6,67,15.5
2020-08-06,0.1,1.0,1,28.2,32.2,24.5,67,19.1
2020-08-07,0.3,2.0,1,27.7,31.8,23.9,69,22.4
2020-08-08,0.0,0.0,0,27.8,31.8,24.2,69,17.3
2020-08-09,0.1,1.0,1,28.2,32.6,25.2,70,17.3
2020-08-10,0.3,2.0,1,28.2,31.7,24.9,74,17.6
2020-08-11,8.1,11.0,1,27.8,31.8,25.0,76,17.0
2020-08-12,4.0,8.0,1,27.7,31.6,24.7,77,16.9
2020-08-13,0.0,0.0,0,28.2,33.2,23.8,73,21.0
2020-08-14,0.0,0.0,0,28.3,32.3,24.4,72,15.0
2020-08-15,0.1,1.0,1,28.2,32.6,24.1,73,18.4
2020-08-16,1.0,7.0,1,28.3,32.7,25.2,72,18.7
2020-08-17,0.0,0.0,0,28.4,32.9,24.0,65,20.6
2020-08-18,0.0,0.0,0,28.4,33.2,23.5,64,21.5
2020-08-19,0.0,0.0,0,28.1,33.1,23.2,64,22.6
2020-08-20,0.0,0.0,0,27.8,31.5,23.9,67,18.8
2020-08-21,0.0,0.0,0,28.5,32.0,25.4,63,21.2
2020-08-22,0.0,0.0,0,29.0,33.2,25.5,56,24.9
2020-08-23,0.0,0.0,0,28.5,34.0,23.4,66,19.3
2020-08-24,0.0,0.0,0,28.1,33.0,22.6,63,26.2
2020-08-25,0.0,0.0,0,27.8,33.2,22.1,66,21.0
2020-08-26,0.0,0.0,0,28.5,34.0,23.3,62,29.6
2020-08-27,0.0,0.0,0,27.1,32.0,21.2,62,22.0
2020-08-28,0.0,0.0,0,27.9,32.5,22.7,65,19.7
2020-08-29,0.0,0.0,0,28.6,33.3,23.9,62,25.8
2020-08-30,0.0,0.0,0,28.2,33.3,22.7,59,23.7
2020-08-31,0.0,0.0,0,28.0,32.7,22.1,62,19.8
2020-09-01,0.0,0.0,0,28.8,34.1,23.2,64,19.7
2020-09-02,0.0,0.0,0,29.1,34.0,25.0,64,20.9
2020-09-03,0.0,0.0,0,29.0,33.1,25.9,65,21.3
2020-09-04,0.0,0.0,0,29.4,34.0,25.3,65,20.7
2020-09-05,0.0,0.0,0,29.1,33.6,24.8,64,21.8
2020-09-06,0.0,0.0,0,29.1,33.8,24.3,63,19.0
2020-09-07,0.0,0.0,0,28.8,33.5,23.7,63,19.5
2020-09-08,0.0,0.0,0,28.9,33.8,23.9,63,20.9
2020-09-09,0.0,0.0,0,29.0,34.4,24.8,64,20.8
2020-09-10,0.2,2.0,1,29.0,33.5,24.7,65,20.3
2020-09-11,0.0,0.0,0,28.7,33.6,23.6,62,22.4
2020-09-12,0.0,0.0,0,29.0,33.7,24.3,61,25.1
2020-09-13,0.0,0.0,0,29.3,34.2,24.3,60,20.3
2020-09-14,0.0,0.0,0,28.9,33.2,24.5,56,19.6
2020-09-15,0.0,0.0,0,28.8,33.9,23.4,57,21.8
2020-09-16,0.0,0.0,0,28.5,33.4,22.8,57,19.1
2020-09-17,0.0,0.0,0,28.6,33.1,24.0,62,19.5
2020-09-18,0.0,0.0,0,28.8,33.3,24.5,66,23.3
2020-09-19,0.0,0.0,0,29.5,33.6,26.6,63,25.5
2020-09-20,0.0,0.0,0,29.6,34.0,26.8,64,18.4
2020-09-21,0.0,0.0,0,29.8,35.2,25.3,65,25.4
2020-09-22,1.8,4.0,1,29.5,34.6,26.1,69,17.7
2020-09-23,0.0,0.0,0,29.7,34.4,25.6,68,19.6
2020-09-24,0.0,0.0,0,29.9,35.4,25.2,65,21.8
2020-09-25,0.0,0.0,0,30.0,35.6,24.8,61,21.7
2020-09-26,0.0,0.0,0,29.8,34.5,24.9,62,24.0
2020-09-27,0.0,0.0,0,30.0,34.7,25.3,61,21.4
2020-09-28,0.0,0.0,0,30.1,34.8,25.2,58,21.0
2020-09-29,0.0,0.0,0,29.7,35.0,25.2,59,21.0
2020-09-30,0.0,0.0,0,29.3,33.8,25.5,63,19.7
2020-10-01,0.0,0.0,0,29.9,35.5,25.1,62,19.7
2020-10-02,0.1,1.0,1,30.1,36.1,25.0,63,19.7
2020-10-03,0.0,0.0,0,29.9,34.3,25.6,62,18.7
2020-10-04,0.1,1.0,1,29.9,34.6,25.3,58,21.4
2020-10-05,0.0,0.0,0,29.8,33.8,26.0,58,17.4
2020-10-06,0.7,3.0,1,30.1,35.4,26.4,59,16.3
2020-10-07,0.3,2.0,1,29.7,34.1,25.8,60,17.4
2020-10-08,0.1,1.0,1,29.7,34.2,25.6,60,16.9
2020-10-09,0.0,0.0,0,29.7,34.6,24.6,59,16.3
2020-10-10,2.6,7.0,1,28.3,33.2,25.3,75,18.5
2020-10-11,0.1,1.0,1,28.9,33.9,24.0,70,22.9
2020-10-12,0.0,0.0,0,29.4,34.1,24.9,65,23.3
2020-10-13,0.0,0.0,0,29.1,33.3,24.5,65,26.2
2020-10-14,0.0,0.0,0,29.8,35.2,24.4,65,20.6
2020-10-15,0.1,1.0,1,30.0,35.6,24.5,62,20.6
2020-10-16,0.0,0.0,0,30.2,35.0,26.8,62,21.6
2020-10-17,0.0,0.0,0,29.7,35.2,24.6,61,18.8
2020-10-18,1.0,1.0,1,28.8,32.3,24.5,63,14.7
2020-10-19,12.5,12.0,1,27.1,31.9,25.3,78,16.0
2020-10-20,6.4,22.0,1,27.1,29.9,25.1,83,18.7
2020-10-21,1.9,8.0,1,27.8,31.8,24.3,80,11.8
2020-10-22,2.9,10.0,1,28.6,33.7,24.5,74,11.8
2020-10-23,3.1,12.0,1,27.9,32.7,24.3,77,10.1
2020-10-24,1.1,4.0,1,28.9,33.4,24.6,72,13.0
2020-10-25,8.0,8.0,1,28.9,33.1,25.6,75,10.6
2020-10-26,2.1,7.0,1,28.5,33.1,25.5,77,14.3
2020-10-27,18.1,17.0,1,26.4,29.1,24.9,85,12.4
2020-10-28,0.0,0.0,0,28.4,32.5,24.0,72,13.3
2020-10-29,0.1,1.0,1,29.0,32.8,24.9,72,16.5
2020-10-30,5.8,12.0,1,27.6,30.7,26.2,83,17.4
2020-10-31,41.8,15.0,1,26.6,30.0,24.9,86,13.4
2020-11-01,28.3,17.0,1,26.3,28.8,23.7,85,9.3
2020-11-02,15.7,22.0,1,26.1,28.6,24.1,88,12.7
2020-11-03,2.0,13.0,1,27.0,29.8,24.6,85,13.2
2020-11-04,0.3,2.0,1,28.1,31.6,24.4,77,14.1
2020-11-05,0.0,0.0,0,28.7,32.5,25.5,76,11.9
2020-11-06,0.0,0.0,0,28.6,32.7,24.4,75,14.0
2020-11-07,0.5,2.0,1,29.1,33.7,24.4,73,12.8
2020-11-08,0.2,2.0,1,28.6,32.8,24.4,73,10.5
2020-11-09,0.1,1.0,1,29.3,34.0,24.7,70,15.4
2020-11-10,0.1,1.0,1,29.4,34.0,24.9,68,16.4
2020-11-11,0.9,7.0,1,29.0,32.7,24.8,72,19.8
2020-11-12,1.7,12.0,1,29.3,32.1,27.3,74,20.1
2020-11-13,0.8,5.0,1,29.8,33.3,27.2,73,14.2
2020-11-14,0.2,2.0,1,30.0,34.5,25.8,69,17.3
2020-11-15,1.9,7.0,1,29.1,32.8,26.3,74,16.3
2020-11-16,0.0,0.0,0,30.5,34.7,26.5,66,16.2
2020-11-17,0.0,0.0,0,30.4,35.4,26.2,64,21.3
2020-11-18,0.0,0.0,0,30.2,34.5,25.7,63,18.8
2020-11-19,5.3,8.0,1,29.4,34.9,26.1,70,17.7
2020-11-20,2.7,6.0,1,27.9,32.5,24.6,81,10.8
2020-11-21,3.4,8.0,1,29.0,34.2,25.0,76,9.9
2020-11-22,3.2,11.0,1,28.0,32.6,25.3,80,10.2
2020-11-23,8.6,15.0,1,27.1,31.5,25.3,82,12.2
2020-11-24,13.5,13.0,1,27.5,31.3,24.8,83,10.1
2020-11-25,16.3,16.0,1,27.1,30.3,25.2,85,10.0
2020-11-26,3.8,12.0,1,27.3,29.7,25.3,84,10.5
2020-11-27,5.4,8.0,1,27.3,31.0,25.6,82,9.3
2020-11-28,2.0,12.0,1,27.1,30.3,24.6,84,8.2
2020-11-29,11.7,24.0,1,25.8,28.5,24.4,90,8.6
2020-11-30,11.8,21.0,1,25.2,26.4,24.2,91,9.3
2020-12-01,1.2,5.0,1,27.2,31.1,23.4,78,12.2
2020-12-02,4.4,16.0,1,26.8,30.4,24.3,87,10.6
2020-12-03,3.3,11.0,1,26.9,30.1,24.5,86,10.8
2020-12-04,6.0,8.0,1,27.1,31.5,24.9,83,9.3
2020-12-05,35.8,12.0,1,26.5,30.3,24.7,85,14.2
2020-12-06,23.1,24.0,1,25.9,29.1,24.7,90,17.7
2020-12-07,15.1,21.0,1,25.5,28.7,24.2,91,20.9
2020-12-08,7.2,18.0,1,26.9,29.9,24.0,85,19.3
2020-12-09,9.3,21.0,1,26.1,27.9,24.7,89,22.0
2020-12-10,9.6,18.0,1,26.5,29.8,24.2,87,21.7
2020-12-11,19.0,21.0,1,26.3,29.7,24.5,89,19.9
2020-12-12,29.4,21.0,1,25.7,28.3,24.5,91,13.1
2020-12-13,24.0,18.0,1,25.6,28.5,24.2,89,14.8
2020-12-14,15.6,17.0,1,25.8,28.6,24.0,88,6.6
2020-12-15,8.1,17.0,1,25.8,28.3,23.9,90,8.6
2020-12-16,31.0,18.0,1,25.9,29.2,24.1,88,6.6
2020-12-17,23.4,14.0,1,26.0,30.2,24.2,88,13.9
2020-12-18,10.2,12.0,1,26.3,30.2,24.3,84,14.6
2020-12-19,2.8,8.0,1,26.3,30.5,23.2,83,11.0
2020-12-20,1.1,6.0,1,27.6,31.4,24.5,75,18.1
2020-12-21,0.6,4.0,1,27.8,32.3,24.0,72,15.1
2020-12-22,0.3,1.0,1,28.0,32.0,24.0,77,8.8
2020-12-23,1.1,9.0,1,27.8,30.5,24.9,80,9.3
2020-12-24,2.8,12.0,1,27.7,31.0,25.2,79,7.6
2020-12-25,5.7,16.0,1,26.9,29.7,24.4,85,8.5
2020-12-26,8.9,17.0,1,26.2,28.5,24.3,88,9.0
2020-12-27,21.0,19.0,1,26.2,30.0,24.1,88,9.2
2020-12-28,26.0,21.0,1,26.3,30.5,24.7,89,11.3
2020-12-29,37.4,19.0,1,26.1,30.1,24.2,88,10.7
2020-12-30,32.7,19.0,1,25.4,28.7,24.1,91,11.3
2020-12-31,7.7,20.0,1,26.0,29.8,23.9,87,10.3
2021-01-01,4.8,14.0,1,25.9,29.1,23.9,89,13.9
2021-01-02,8.3,19.0,1,26.3,28.8,24.2,88,6.2
2021-01-03,13.5,10.0,1,26.7,30.4,24.1,86,9.8
2021-01-04,2.6,14.0,1,26.6,29.5,24.5,86,10.1
2021-01-05,19.5,17.0,1,25.9,29.2,24.6,89,15.5
2021-01-06,32.2,20.0,1,26.1,29.6,24.5,89,12.6
2021-01-07,25.7,20.0,1,26.0,29.8,24.3,89,10.2
2021-01-08,12.4,9.0,1,26.5,30.0,24.3,87,7.7
2021-01-09,14.5,13.0,1,26.5,29.6,24.3,87,11.6
2021-01-10,29.7,19.0,1,25.9,29.6,24.2,90,15.7
2021-01-11,24.5,16.0,1,26.2,28.5,24.7,91,11.2
2021-01-12,6.9,13.0,1,26.7,30.1,24.4,86,10.4
2021-01-13,3.2,11.0,1,27.1,30.7,24.7,84,15.2
2021-01-14,2.9,11.0,1,27.2,30.2,24.9,81,11.5
2021-01-15,16.6,12.0,1,26.7,30.7,24.9,84,13.8
2021-01-16,4.8,10.0,1,26.2,28.7,24.5,87,8.5
2021-01-17,24.7,14.0,1,26.0,29.7,24.4,87,15.1
2021-01-18,29.9,21.0,1,25.4,28.0,24.2,91,20.5
2021-01-19,14.8,22.0,1,25.2,27.0,23.9,91,20.2
2021-01-20,36.0,21.0,1,25.7,30.3,23.8,88,15.1
2021-01-21,10.3,14.0,1,26.5,30.9,24.3,86,11.9
2021-01-22,17.2,8.0,1,26.1,30.0,24.1,88,13.0
2021-01-23,10.9,7.0,1,26.3,29.8,23.8,87,12.5
2021-01-24,43.7,19.0,1,25.8,28.9,24.4,90,14.0
2021-01-25,13.0,17.0,1,25.5,28.1,24.1,89,10.5
2021-01-26,8.9,11.0,1,25.9,31.1,22.4,86,11.3
2021-01-27,12.5,14.0,1,25.7,28.1,24.3,90,12.2
2021-01-28,10.5,13.0,1,25.7,29.3,24.4,87,20.3
2021-01-29,11.9,19.0,1,25.4,28.9,23.9,89,25.7
2021-01-30,9.7,18.0,1,24.9,26.2,23.8,92,18.1
2021-01-31,5.5,11.0,1,25.6,28.3,23.7,87,19.2
